"","trip_id","pattern_id"
"7051","2241315",108
"7052","2241316",108
"7053","2241317",108
"7054","2241318",108
"7055","2241319",109
"7056","2241320",109
"7057","2241321",109
"7058","2241322",109
"7059","2241323",109
"7060","2241324",109
"7061","2241325",109
"7062","2241326",109
"7063","2241327",109
"7064","2241328",109
"7065","2241329",109
"7066","2241330",109
"7067","2241331",109
"7068","2241332",109
"7069","2241333",109
"7070","2241334",109
"7071","2241335",109
"7072","2241336",109
"7073","2241337",109
"7074","2241338",109
"7075","2241339",109
"7076","2241340",109
"7077","2241341",109
"7078","2241342",109
"7079","2241343",109
"7080","2241344",109
"7081","2241345",109
"7082","2241346",109
"7083","2241347",109
"7084","2241348",109
"7085","2241349",109
"7086","2241350",110
"7087","2241351",111
"7088","2241352",112
"7089","2241353",112
"7090","2241354",113
"7091","2241355",113
"7092","2241356",114
"7093","2241357",115
"7094","2241358",115
"7095","2241359",116
"7096","2241360",116
"7097","2241361",114
"7098","2241362",115
"7099","2241363",117
"7100","2241364",113
"7101","2241365",113
"7102","2241366",112
"7103","2241367",112
"7104","2241368",114
"7105","2241369",114
"7106","2241370",115
"7107","2241371",115
"7108","2241372",115
"7109","2241373",118
"7110","2241374",118
"7111","2241375",118
"7112","2241376",118
"7113","2241377",118
"7114","2241378",118
"7115","2241379",118
"7116","2241380",118
"7117","2241381",118
"7118","2241382",118
"7119","2241383",118
"7120","2241384",118
"7121","2241385",118
"7122","2241386",118
"7123","2241387",118
"7124","2241388",118
"7125","2241389",118
"7126","2241390",118
"7127","2241391",118
"7128","2241392",118
"7129","2241393",118
"7130","2241394",118
"7131","2241395",118
"7132","2241396",118
"7133","2241397",118
"7134","2241398",118
"7135","2241399",118
"7136","2241400",118
"7137","2241401",118
"7138","2241402",118
"7139","2241403",118
"7140","2241404",118
"7141","2241405",119
"7142","2241406",119
"7143","2241407",119
"7144","2241408",119
"7145","2241409",119
"7146","2241410",119
"7147","2241411",119
"7148","2241412",119
"7149","2241413",119
"7150","2241414",119
"7151","2241415",119
"7152","2241416",119
"7153","2241417",119
"7154","2241418",119
"7155","2241419",119
"7156","2241420",119
"7157","2241421",119
"7158","2241422",119
"7159","2241423",119
"7160","2241424",119
"7161","2241425",119
"7162","2241426",119
"7163","2241427",119
"7164","2241428",119
"7165","2241429",119
"7166","2241430",119
"7167","2241431",119
"7168","2241432",119
"7169","2241433",119
"7170","2241434",119
"7171","2241435",119
"7172","2241436",119
"7173","2241437",118
"7174","2241438",118
"7175","2241439",118
"7176","2241440",118
"7177","2241441",118
"7178","2241442",118
"7179","2241443",118
"7180","2241444",118
"7181","2241445",118
"7182","2241446",118
"7183","2241447",118
"7184","2241448",118
"7185","2241449",118
"7186","2241450",118
"7187","2241451",118
"7188","2241452",118
"7189","2241453",118
"7190","2241454",118
"7191","2241455",118
"7192","2241456",118
"7193","2241457",118
"7194","2241458",118
"7195","2241459",118
"7196","2241460",118
"7197","2241461",118
"7198","2241462",118
"7199","2241463",118
"7200","2241464",119
"7201","2241465",119
"7202","2241466",119
"7203","2241467",119
"7204","2241468",119
"7205","2241469",119
"7206","2241470",119
"7207","2241471",119
"7208","2241472",119
"7209","2241473",119
"7210","2241474",119
"7211","2241475",119
"7212","2241476",119
"7213","2241477",119
"7214","2241478",119
"7215","2241479",119
"7216","2241480",119
"7217","2241481",119
"7218","2241482",119
"7219","2241483",119
"7220","2241484",119
"7221","2241485",119
"7222","2241486",119
"7223","2241487",119
"7224","2241488",119
"7225","2241489",119
"7226","2241490",119
"7227","2241491",118
"7228","2241492",118
"7229","2241493",118
"7230","2241494",118
"7231","2241495",118
"7232","2241496",118
"7233","2241497",118
"7234","2241498",118
"7235","2241499",118
"7236","2241500",118
"7237","2241501",118
"7238","2241502",118
"7239","2241503",118
"7240","2241504",118
"7241","2241505",118
"7242","2241506",118
"7243","2241507",118
"7244","2241508",118
"7245","2241509",118
"7246","2241510",119
"7247","2241511",119
"7248","2241512",119
"7249","2241513",119
"7250","2241514",119
"7251","2241515",119
"7252","2241516",119
"7253","2241517",119
"7254","2241518",119
"7255","2241519",119
"7256","2241520",119
"7257","2241521",119
"7258","2241522",119
"7259","2241523",119
"7260","2241524",119
"7261","2241525",119
"7262","2241526",119
"7263","2241527",119
"7264","2241528",119
"7265","2241529",120
"7266","2241530",120
"7267","2241531",120
"7268","2241532",120
"7269","2241533",120
"7270","2241534",120
"7271","2241535",120
"7272","2241536",120
"7273","2241537",120
"7274","2241538",120
"7275","2241539",120
"7276","2241540",120
"7277","2241541",120
"7278","2241542",120
"7279","2241543",120
"7280","2241544",120
"7281","2241545",120
"7282","2241546",120
"7283","2241547",120
"7284","2241548",120
"7285","2241549",120
"7286","2241550",120
"7287","2241551",120
"7288","2241552",120
"7289","2241553",120
"7290","2241554",120
"7291","2241555",120
"7292","2241556",120
"7293","2241557",120
"7294","2241558",120
"7295","2241559",120
"7296","2241560",120
"7297","2241561",121
"7298","2241562",121
"7299","2241563",121
"7300","2241564",121
"7301","2241565",121
"7302","2241566",121
"7303","2241567",121
"7304","2241568",121
"7305","2241569",121
"7306","2241570",121
"7307","2241571",121
"7308","2241572",121
"7309","2241573",121
"7310","2241574",121
"7311","2241575",121
"7312","2241576",121
"7313","2241577",121
"7314","2241578",121
"7315","2241579",121
"7316","2241580",121
"7317","2241581",121
"7318","2241582",121
"7319","2241583",121
"7320","2241584",121
"7321","2241585",121
"7322","2241586",121
"7323","2241587",121
"7324","2241588",121
"7325","2241589",121
"7326","2241590",121
"7327","2241591",121
"7328","2241592",120
"7329","2241593",120
"7330","2241594",120
"7331","2241595",120
"7332","2241596",120
"7333","2241597",120
"7334","2241598",120
"7335","2241599",120
"7336","2241600",120
"7337","2241601",120
"7338","2241602",120
"7339","2241603",120
"7340","2241604",120
"7341","2241605",120
"7342","2241606",120
"7343","2241607",120
"7344","2241608",120
"7345","2241609",120
"7346","2241610",120
"7347","2241611",120
"7348","2241612",120
"7349","2241613",120
"7350","2241614",120
"7351","2241615",120
"7352","2241616",120
"7353","2241617",121
"7354","2241618",121
"7355","2241619",121
"7356","2241620",121
"7357","2241621",121
"7358","2241622",121
"7359","2241623",121
"7360","2241624",121
"7361","2241625",121
"7362","2241626",121
"7363","2241627",121
"7364","2241628",121
"7365","2241629",121
"7366","2241630",121
"7367","2241631",121
"7368","2241632",121
"7369","2241633",121
"7370","2241634",121
"7371","2241635",121
"7372","2241636",121
"7373","2241637",121
"7374","2241638",121
"7375","2241639",121
"7376","2241640",121
"7377","2241641",121
"7378","2241642",121
"7379","2241643",120
"7380","2241644",120
"7381","2241645",120
"7382","2241646",120
"7383","2241647",120
"7384","2241648",120
"7385","2241649",120
"7386","2241650",120
"7387","2241651",120
"7388","2241652",120
"7389","2241653",120
"7390","2241654",120
"7391","2241655",120
"7392","2241656",120
"7393","2241657",120
"7394","2241658",120
"7395","2241659",120
"7396","2241660",120
"7397","2241661",120
"7398","2241662",120
"7399","2241663",120
"7400","2241664",120
"7401","2241665",120
"7402","2241666",120
"7403","2241667",120
"7404","2241668",121
"7405","2241669",121
"7406","2241670",121
"7407","2241671",121
"7408","2241672",121
"7409","2241673",121
"7410","2241674",121
"7411","2241675",121
"7412","2241676",121
"7413","2241677",121
"7414","2241678",121
"7415","2241679",121
"7416","2241680",121
"7417","2241681",121
"7418","2241682",121
"7419","2241683",121
"7420","2241684",121
"7421","2241685",121
"7422","2241686",121
"7423","2241687",121
"7424","2241688",121
"7425","2241689",121
"7426","2241690",121
"7427","2241691",121
"7428","2241692",121
"7429","2241693",121
"7430","2249707",122
"7431","2249708",122
"7432","2249709",122
"7433","2249710",122
"7434","2249711",123
"7435","2249712",123
"7436","2249713",123
"7437","2249714",123
"7438","2249715",123
"7439","2249716",123
"7440","2249717",123
"7441","2249718",123
"7442","2249719",123
"7443","2249720",123
"7444","2249721",123
"7445","2249722",122
"7446","2249723",122
"7447","2249724",122
"7448","2249725",122
"7449","2249726",122
"7450","2249727",122
"7451","2249728",122
"7452","2249730",122
"7453","2249731",122
"7454","2249732",122
"7455","2249733",122
"7456","2249734",122
"7457","2249735",122
"7458","2249736",122
"7459","2249737",122
"7460","2249738",122
"7461","2249739",122
"7462","2249740",122
"7463","2249741",122
"7464","2249742",122
"7465","2249743",122
"7466","2249744",122
"7467","2249745",122
"7468","2249746",122
"7469","2249747",122
"7470","2249748",122
"7471","2249749",122
"7472","2249750",122
"7473","2249751",122
"7474","2249752",122
"7475","2249753",122
"7476","2249754",122
"7477","2249755",122
"7478","2249756",122
"7479","2249757",122
"7480","2249758",122
"7481","2249759",122
"7482","2249760",122
"7483","2249761",122
"7484","2249762",122
"7485","2249763",122
"7486","2249764",122
"7487","2249765",122
"7488","2249766",122
"7489","2249767",122
"7490","2249768",122
"7491","2249769",122
"7492","2249770",122
"7493","2249771",122
"7494","2249772",122
"7495","2249773",122
"7496","2249774",122
"7497","2249775",122
"7498","2249776",122
"7499","2249777",122
"7500","2249778",122
"7501","2249779",122
"7502","2249780",122
"7503","2249781",122
"7504","2249782",122
"7505","2249783",122
"7506","2249784",122
"7507","2249785",122
"7508","2249786",122
"7509","2249787",122
"7510","2249788",122
"7511","2249789",122
"7512","2249790",122
"7513","2249791",122
"7514","2249792",122
"7515","2249793",122
"7516","2249794",122
"7517","2249795",124
"7518","2249796",124
"7519","2249797",124
"7520","2249798",124
"7521","2249799",124
"7522","2249800",124
"7523","2249801",124
"7524","2249802",124
"7525","2249803",124
"7526","2249804",124
"7527","2249805",124
"7528","2249806",125
"7529","2249807",125
"7530","2249808",125
"7531","2249809",125
"7532","2249810",125
"7533","2249811",125
"7534","2249812",125
"7535","2249813",125
"7536","2249814",125
"7537","2249815",125
"7538","2249816",125
"7539","2249817",125
"7540","2249818",125
"7541","2249819",125
"7542","2249820",125
"7543","2249821",125
"7544","2249822",125
"7545","2249823",125
"7546","2249824",125
"7547","2249825",125
"7548","2249826",125
"7549","2249827",125
"7550","2249828",125
"7551","2249829",125
"7552","2249830",125
"7553","2249831",125
"7554","2249832",125
"7555","2249833",125
"7556","2249834",125
"7557","2249835",125
"7558","2249836",125
"7559","2249837",125
"7560","2249838",125
"7561","2249839",125
"7562","2249840",125
"7563","2249841",125
"7564","2249842",125
"7565","2249843",125
"7566","2249844",125
"7567","2249845",125
"7568","2249846",125
"7569","2249847",125
"7570","2249848",125
"7571","2249849",125
"7572","2249850",125
"7573","2249851",125
"7574","2249852",125
"7575","2249853",125
"7576","2249854",125
"7577","2249855",125
"7578","2249856",125
"7579","2249857",125
"7580","2249858",125
"7581","2249859",125
"7582","2249860",125
"7583","2249861",125
"7584","2249862",125
"7585","2249863",125
"7586","2249864",125
"7587","2249865",125
"7588","2249866",125
"7589","2249867",125
"7590","2249868",125
"7591","2249869",125
"7592","2249870",125
"7593","2249871",125
"7594","2249872",125
"7595","2249873",125
"7596","2249874",125
"7597","2249875",125
"7598","2249876",125
"7599","2249877",125
"7600","2249878",125
"7601","2249879",125
"7602","2249880",125
"7603","2249881",125
"7604","2249882",125
"7605","2249883",123
"7606","2249884",123
"7607","2249885",123
"7608","2249886",123
"7609","2249887",123
"7610","2249888",123
"7611","2249889",123
"7612","2249890",123
"7613","2249891",122
"7614","2249892",122
"7615","2249893",122
"7616","2249894",122
"7617","2249895",122
"7618","2249896",122
"7619","2249897",122
"7620","2249898",122
"7621","2249899",122
"7622","2249900",122
"7623","2249901",122
"7624","2249902",122
"7625","2249903",122
"7626","2249904",122
"7627","2249905",122
"7628","2249906",122
"7629","2249907",122
"7630","2249908",122
"7631","2249909",122
"7632","2249910",122
"7633","2249911",122
"7634","2249912",122
"7635","2249913",122
"7636","2249914",122
"7637","2249915",122
"7638","2249916",122
"7639","2249917",122
"7640","2249918",122
"7641","2249919",122
"7642","2249920",123
"7643","2249921",123
"7644","2249922",123
"7645","2249923",123
"7646","2249924",123
"7647","2249925",123
"7648","2249926",123
"7649","2249927",123
"7650","2249928",123
"7651","2249929",123
"7652","2249930",123
"7653","2249931",123
"7654","2249932",123
"7655","2249933",123
"7656","2249934",123
"7657","2249935",123
"7658","2249936",123
"7659","2249937",123
"7660","2249938",123
"7661","2249939",123
"7662","2249940",123
"7663","2249941",123
"7664","2249942",123
"7665","2249943",123
"7666","2249944",123
"7667","2249945",123
"7668","2249946",123
"7669","2249947",123
"7670","2249948",124
"7671","2249949",124
"7672","2249950",124
"7673","2249951",124
"7674","2249952",124
"7675","2249953",124
"7676","2249954",124
"7677","2249955",124
"7678","2249956",124
"7679","2249957",124
"7680","2249958",124
"7681","2249959",124
"7682","2249960",124
"7683","2249961",124
"7684","2249962",124
"7685","2249963",124
"7686","2249964",124
"7687","2249965",124
"7688","2249966",124
"7689","2249967",124
"7690","2249968",124
"7691","2249969",124
"7692","2249970",124
"7693","2249971",124
"7694","2249972",124
"7695","2249973",124
"7696","2249974",124
"7697","2249975",124
"7698","2249976",124
"7699","2249977",124
"7700","2249978",124
"7701","2249979",124
"7702","2249980",124
"7703","2249981",124
"7704","2249982",124
"7705","2249983",124
"7706","2249984",124
"7707","2249985",125
"7708","2249986",125
"7709","2249987",125
"7710","2249988",125
"7711","2249989",125
"7712","2249990",125
"7713","2249991",125
"7714","2249992",125
"7715","2249993",125
"7716","2249994",125
"7717","2249995",125
"7718","2249996",125
"7719","2249997",125
"7720","2249998",125
"7721","2249999",125
"7722","2250000",125
"7723","2250001",125
"7724","2250002",125
"7725","2250003",125
"7726","2250004",125
"7727","2250005",125
"7728","2250006",125
"7729","2250007",125
"7730","2250008",125
"7731","2250009",125
"7732","2250010",125
"7733","2250011",125
"7734","2250012",125
"7735","2250013",123
"7736","2250014",123
"7737","2250015",123
"7738","2250016",123
"7739","2250017",123
"7740","2250018",123
"7741","2250019",123
"7742","2250020",123
"7743","2250021",123
"7744","2250022",123
"7745","2250023",123
"7746","2250024",123
"7747","2250025",123
"7748","2250026",123
"7749","2250027",123
"7750","2250028",123
"7751","2250029",123
"7752","2250030",123
"7753","2250031",123
"7754","2250032",123
"7755","2250033",123
"7756","2250034",123
"7757","2250035",123
"7758","2250036",123
"7759","2250037",123
"7760","2250038",123
"7761","2250039",123
"7762","2250040",123
"7763","2250041",123
"7764","2250042",123
"7765","2250043",123
"7766","2250044",123
"7767","2250045",123
"7768","2250046",123
"7769","2250047",122
"7770","2250048",122
"7771","2250049",122
"7772","2250050",122
"7773","2250051",122
"7774","2250052",122
"7775","2250053",122
"7776","2250054",122
"7777","2250055",122
"7778","2250056",122
"7779","2250057",122
"7780","2250058",122
"7781","2250059",122
"7782","2250060",122
"7783","2250061",122
"7784","2250062",122
"7785","2250063",122
"7786","2250064",122
"7787","2250065",122
"7788","2250066",122
"7789","2250067",122
"7790","2250068",122
"7791","2250069",122
"7792","2250070",122
"7793","2250071",124
"7794","2250072",124
"7795","2250073",124
"7796","2250074",124
"7797","2250075",124
"7798","2250076",124
"7799","2250077",124
"7800","2250078",124
"7801","2250079",124
"7802","2250080",124
"7803","2250081",124
"7804","2250082",124
"7805","2250083",124
"7806","2250084",124
"7807","2250085",124
"7808","2250086",124
"7809","2250087",124
"7810","2250088",124
"7811","2250089",124
"7812","2250090",124
"7813","2250091",124
"7814","2250092",124
"7815","2250093",124
"7816","2250094",124
"7817","2250095",124
"7818","2250096",124
"7819","2250097",124
"7820","2250098",124
"7821","2250099",124
"7822","2250100",124
"7823","2250101",124
"7824","2250102",124
"7825","2250103",124
"7826","2250104",124
"7827","2250105",125
"7828","2250106",125
"7829","2250107",125
"7830","2250108",125
"7831","2250109",125
"7832","2250110",125
"7833","2250111",125
"7834","2250112",125
"7835","2250113",125
"7836","2250114",125
"7837","2250115",125
"7838","2250116",125
"7839","2250117",125
"7840","2250118",125
"7841","2250119",125
"7842","2250120",125
"7843","2250121",125
"7844","2250122",125
"7845","2250123",125
"7846","2250124",125
"7847","2250125",125
"7848","2250126",125
"7849","2250127",125
"7850","2250128",125
"7851","2250129",126
"7852","2250130",126
"7853","2250131",126
"7854","2250132",126
"7855","2250133",126
"7856","2250134",126
"7857","2250135",126
"7858","2250136",126
"7859","2250137",126
"7860","2250138",126
"7861","2250139",126
"7862","2250140",127
"7863","2250141",127
"7864","2250142",128
"7865","2250143",128
"7866","2250144",128
"7867","2250145",128
"7868","2250146",126
"7869","2250147",126
"7870","2250148",126
"7871","2250149",126
"7872","2250150",126
"7873","2250151",126
"7874","2250152",126
"7875","2250153",126
"7876","2250154",126
"7877","2250155",128
"7878","2250156",128
"7879","2250157",128
"7880","2250158",128
"7881","2250159",128
"7882","2250160",128
"7883","2250161",128
"7884","2250162",128
"7885","2250163",128
"7886","2250164",126
"7887","2250165",126
"7888","2250166",126
"7889","2250167",126
"7890","2250168",126
"7891","2250169",126
"7892","2250170",126
"7893","2250171",126
"7894","2250172",126
"7895","2250173",126
"7896","2250174",126
"7897","2250175",126
"7898","2250176",126
"7899","2250177",126
"7900","2250178",128
"7901","2250179",128
"7902","2250180",128
"7903","2250181",128
"7904","2250182",128
"7905","2250183",128
"7906","2250184",128
"7907","2250185",128
"7908","2250186",128
"7909","2250187",128
"7910","2250188",128
"7911","2250189",128
"7912","2250190",128
"7913","2250191",128
"7914","2250192",128
"7915","2250193",128
"7916","2250194",128
"7917","2250195",128
"7918","2250196",128
"7919","2250197",128
"7920","2250198",126
"7921","2250199",126
"7922","2250200",126
"7923","2250201",126
"7924","2250202",126
"7925","2250203",126
"7926","2250204",126
"7927","2250205",126
"7928","2250206",128
"7929","2250207",126
"7930","2250208",126
"7931","2250209",126
"7932","2250210",126
"7933","2250211",126
"7934","2250212",128
"7935","2250213",128
"7936","2250214",129
"7937","2250215",129
"7938","2250216",129
"7939","2250217",129
"7940","2250218",129
"7941","2250219",129
"7942","2250220",130
"7943","2250221",130
"7944","2250222",130
"7945","2250223",130
"7946","2250224",130
"7947","2250225",131
"7948","2250226",129
"7949","2250227",129
"7950","2250228",129
"7951","2250229",129
"7952","2250230",129
"7953","2250231",129
"7954","2250232",131
"7955","2250233",131
"7956","2250234",131
"7957","2250235",131
"7958","2250236",131
"7959","2250237",131
"7960","2250238",131
"7961","2250239",131
"7962","2250240",131
"7963","2250241",129
"7964","2250242",129
"7965","2250243",129
"7966","2250244",129
"7967","2250245",129
"7968","2250246",129
"7969","2250247",129
"7970","2250248",129
"7971","2250249",129
"7972","2250250",129
"7973","2250251",129
"7974","2250252",131
"7975","2250253",131
"7976","2250254",131
"7977","2250255",131
"7978","2250256",131
"7979","2250257",131
"7980","2250258",131
"7981","2250259",131
"7982","2250260",131
"7983","2250261",131
"7984","2250262",131
"7985","2250263",131
"7986","2250264",131
"7987","2250265",131
"7988","2250266",129
"7989","2250267",129
"7990","2250268",129
"7991","2250269",129
"7992","2250270",129
"7993","2250271",129
"7994","2250272",129
"7995","2250273",129
"7996","2250274",129
"7997","2250275",129
"7998","2250276",129
"7999","2250277",129
"8000","2250278",131
"8001","2250279",131
"8002","2250280",131
"8003","2250281",131
"8004","2250282",131
"8005","2250283",131
"8006","2250284",129
"8007","2250285",129
"8008","2250286",129
"8009","2250287",129
"8010","2250288",129
"8011","2250289",129
"8012","2250290",131
"8013","2250291",131
"8014","2250292",129
"8015","2250293",129
"8016","2250294",129
"8017","2250295",129
"8018","2250296",129
"8019","2250297",129
"8020","2250298",126
"8021","2250299",126
"8022","2250300",126
"8023","2250301",126
"8024","2250302",126
"8025","2250303",126
"8026","2250304",126
"8027","2250305",126
"8028","2250306",126
"8029","2250307",126
"8030","2250308",127
"8031","2250309",127
"8032","2250310",127
"8033","2250311",128
"8034","2250312",128
"8035","2250313",128
"8036","2250314",128
"8037","2250315",128
"8038","2250316",128
"8039","2250317",128
"8040","2250318",128
"8041","2250319",128
"8042","2250320",128
"8043","2250321",128
"8044","2250322",128
"8045","2250323",128
"8046","2250324",128
"8047","2250325",128
"8048","2250326",128
"8049","2250327",128
"8050","2250328",128
"8051","2250329",128
"8052","2250330",128
"8053","2250331",128
"8054","2250332",128
"8055","2250333",128
"8056","2250334",128
"8057","2250335",128
"8058","2250336",128
"8059","2250337",126
"8060","2250338",126
"8061","2250339",126
"8062","2250340",126
"8063","2250341",126
"8064","2250342",126
"8065","2250343",126
"8066","2250344",126
"8067","2250345",126
"8068","2250346",126
"8069","2250347",126
"8070","2250348",126
"8071","2250349",126
"8072","2250350",126
"8073","2250351",126
"8074","2250352",126
"8075","2250353",126
"8076","2250354",126
"8077","2250355",126
"8078","2250356",126
"8079","2250357",126
"8080","2250358",126
"8081","2250359",126
"8082","2250360",126
"8083","2250361",126
"8084","2250362",126
"8085","2250363",126
"8086","2250364",126
"8087","2250365",126
"8088","2250366",126
"8089","2250367",129
"8090","2250368",129
"8091","2250369",129
"8092","2250370",129
"8093","2250371",130
"8094","2250372",130
"8095","2250373",130
"8096","2250374",130
"8097","2250375",130
"8098","2250376",131
"8099","2250377",131
"8100","2250378",131
"8101","2250379",131
"8102","2250380",131
"8103","2250381",131
"8104","2250382",131
"8105","2250383",131
"8106","2250384",131
"8107","2250385",131
"8108","2250386",131
"8109","2250387",131
"8110","2250388",131
"8111","2250389",131
"8112","2250390",131
"8113","2250391",131
"8114","2250392",131
"8115","2250393",131
"8116","2250394",131
"8117","2250395",131
"8118","2250396",131
"8119","2250397",131
"8120","2250398",131
"8121","2250399",131
"8122","2250400",131
"8123","2250401",129
"8124","2250402",129
"8125","2250403",129
"8126","2250404",129
"8127","2250405",129
"8128","2250406",129
"8129","2250407",129
"8130","2250408",129
"8131","2250409",129
"8132","2250410",129
"8133","2250411",129
"8134","2250412",129
"8135","2250413",129
"8136","2250414",129
"8137","2250415",129
"8138","2250416",129
"8139","2250417",129
"8140","2250418",129
"8141","2250419",129
"8142","2250420",129
"8143","2250421",129
"8144","2250422",129
"8145","2250423",129
"8146","2250424",129
"8147","2250425",129
"8148","2250426",129
"8149","2250427",129
"8150","2250428",129
"8151","2250429",129
"8152","2250430",129
"8153","2250431",129
"8154","2250432",129
"8155","2250433",129
"8156","2250434",129
"8157","2250435",132
"8158","2250436",132
"8159","2250437",132
"8160","2250438",132
"8161","2250439",132
"8162","2250440",132
"8163","2250441",132
"8164","2250442",132
"8165","2250443",132
"8166","2250444",132
"8167","2250445",132
"8168","2250446",132
"8169","2250447",133
"8170","2250448",133
"8171","2250449",133
"8172","2250450",133
"8173","2250451",133
"8174","2250452",133
"8175","2250453",133
"8176","2250454",133
"8177","2250455",133
"8178","2250456",133
"8179","2250457",133
"8180","2250458",133
"8181","2250459",132
"8182","2250460",132
"8183","2250461",132
"8184","2250462",132
"8185","2250463",132
"8186","2250464",132
"8187","2250465",132
"8188","2250466",132
"8189","2250467",132
"8190","2250468",132
"8191","2250469",132
"8192","2250470",132
"8193","2250471",134
"8194","2250472",134
"8195","2250473",134
"8196","2250474",134
"8197","2250475",134
"8198","2250476",134
"8199","2250477",134
"8200","2250478",134
"8201","2250479",134
"8202","2250480",134
"8203","2250481",134
"8204","2250482",135
"8205","2250483",135
"8206","2250484",135
"8207","2250485",135
"8208","2250486",135
"8209","2250487",135
"8210","2250488",135
"8211","2250489",135
"8212","2250490",135
"8213","2250491",135
"8214","2250492",135
"8215","2250493",135
"8216","2250494",135
"8217","2250495",134
"8218","2250496",134
"8219","2250497",134
"8220","2250498",134
"8221","2250499",134
"8222","2250500",134
"8223","2250501",134
"8224","2250502",134
"8225","2250503",134
"8226","2250504",134
"8227","2250505",134
"8228","2250506",134
"8229","2250507",134
"8230","2250768",136
"8231","2250769",136
"8232","2250776",137
"8233","2250777",137
"8234","2250806",137
"8235","2250830",138
"8236","2250831",138
"8237","2250832",138
"8238","2250833",138
"8239","2250834",137
"8240","2250835",137
"8241","2250836",137
"8242","2250837",137
"8243","2250974",139
"8244","2250975",139
"8245","2250976",139
"8246","2250977",139
"8247","2250978",139
"8248","2250979",139
"8249","2250980",139
"8250","2250981",139
"8251","2250982",139
"8252","2250983",139
"8253","2250984",139
"8254","2250985",139
"8255","2250986",139
"8256","2250987",139
"8257","2250988",139
"8258","2250989",139
"8259","2250990",139
"8260","2250991",139
"8261","2250992",139
"8262","2250993",139
"8263","2250994",139
"8264","2250995",139
"8265","2250996",139
"8266","2250997",139
"8267","2250998",139
"8268","2250999",139
"8269","2251000",139
"8270","2251001",139
"8271","2251002",139
"8272","2251003",139
"8273","2251004",139
"8274","2251005",139
"8275","2251006",139
"8276","2251007",139
"8277","2251008",139
"8278","2251009",139
"8279","2251010",139
"8280","2251011",139
"8281","2251012",139
"8282","2251013",139
"8283","2251014",139
"8284","2251015",139
"8285","2251016",139
"8286","2251017",139
"8287","2251018",139
"8288","2251019",139
"8289","2251020",139
"8290","2251021",139
"8291","2251022",139
"8292","2251023",139
"8293","2251024",139
"8294","2251025",139
"8295","2251026",139
"8296","2251027",139
"8297","2251028",139
"8298","2251029",139
"8299","2251030",139
"8300","2251031",139
"8301","2251032",139
"8302","2251033",139
"8303","2251034",139
"8304","2251035",139
"8305","2251036",139
"8306","2251037",139
"8307","2251038",139
"8308","2251039",139
"8309","2251040",139
"8310","2251041",139
"8311","2251042",139
"8312","2251043",139
"8313","2251044",139
"8314","2251045",139
"8315","2251046",139
"8316","2251047",139
"8317","2251048",139
"8318","2251049",139
"8319","2251050",139
"8320","2251051",139
"8321","2251052",139
"8322","2251053",139
"8323","2251054",139
"8324","2251055",139
"8325","2251056",139
"8326","2251057",139
"8327","2251058",139
"8328","2251059",139
"8329","2251060",139
"8330","2251061",140
"8331","2251062",140
"8332","2251063",140
"8333","2251064",140
"8334","2251065",140
"8335","2251066",140
"8336","2251067",140
"8337","2251068",140
"8338","2251069",140
"8339","2251070",140
"8340","2251071",140
"8341","2251072",140
"8342","2251073",140
"8343","2251074",140
"8344","2251075",140
"8345","2251076",140
"8346","2251077",140
"8347","2251078",140
"8348","2251079",140
"8349","2251080",140
"8350","2251081",140
"8351","2251082",140
"8352","2251083",140
"8353","2251084",140
"8354","2251085",140
"8355","2251086",140
"8356","2251087",140
"8357","2251088",140
"8358","2251089",140
"8359","2251090",140
"8360","2251091",140
"8361","2251092",140
"8362","2251093",140
"8363","2251094",140
"8364","2251095",140
"8365","2251096",140
"8366","2251097",140
"8367","2251098",140
"8368","2251099",140
"8369","2251100",140
"8370","2251101",140
"8371","2251102",140
"8372","2251103",140
"8373","2251104",140
"8374","2251105",140
"8375","2251106",140
"8376","2251107",140
"8377","2251108",140
"8378","2251109",140
"8379","2251110",140
"8380","2251111",140
"8381","2251112",140
"8382","2251113",140
"8383","2251114",140
"8384","2251115",140
"8385","2251116",140
"8386","2251117",140
"8387","2251118",140
"8388","2251119",140
"8389","2251120",140
"8390","2251121",140
"8391","2251122",140
"8392","2251123",140
"8393","2251124",140
"8394","2251125",140
"8395","2251126",140
"8396","2251127",140
"8397","2251128",140
"8398","2251129",140
"8399","2251130",140
"8400","2251131",140
"8401","2251132",140
"8402","2251133",140
"8403","2251134",140
"8404","2251135",140
"8405","2251136",140
"8406","2251137",140
"8407","2251138",140
"8408","2251139",140
"8409","2251140",140
"8410","2251141",140
"8411","2251142",140
"8412","2251143",140
"8413","2251144",140
"8414","2251145",139
"8415","2251146",139
"8416","2251147",139
"8417","2251148",139
"8418","2251149",139
"8419","2251150",139
"8420","2251151",139
"8421","2251152",139
"8422","2251153",139
"8423","2251154",139
"8424","2251155",139
"8425","2251156",139
"8426","2251157",139
"8427","2251158",139
"8428","2251159",139
"8429","2251160",139
"8430","2251161",139
"8431","2251162",139
"8432","2251163",139
"8433","2251164",139
"8434","2251165",139
"8435","2251166",139
"8436","2251167",139
"8437","2251168",139
"8438","2251169",139
"8439","2251170",139
"8440","2251171",139
"8441","2251172",139
"8442","2251173",139
"8443","2251174",139
"8444","2251175",139
"8445","2251176",139
"8446","2251177",139
"8447","2251178",139
"8448","2251179",139
